MedInc,HouseAge,Latitude,Longitude,price
7.2147,19.0,33.6,-117.68,3.039
5.5779,16.0,33.65,-117.65,2.348
6.7079,17.0,33.64,-117.66,2.508
5.1645,11.0,33.64,-117.67,1.641
6.2242,13.0,33.65,-117.66,2.379
6.7543,15.0,33.65,-117.65,2.519
8.4471,16.0,33.63,-117.65,3.513
7.5426,15.0,33.65,-117.65,2.948
5.5085,16.0,33.63,-117.66,2.233
7.7814,10.0,33.65,-117.63,2.887
8.798,10.0,33.63,-117.64,4.366
6.1935,11.0,33.64,-117.64,2.932
5.4132,4.0,33.65,-117.64,2.166
3.7139,9.0,33.62,-117.63,1.967
4.2009,6.0,33.63,-117.63,2.38
6.2899,15.0,33.62,-117.65,2.75
3.4115,16.0,33.62,-117.64,1.848
6.1493,16.0,33.62,-117.66,2.578
6.4114,15.0,33.6,-117.65,2.787
5.826,14.0,33.61,-117.64,2.479
5.133,13.0,33.6,-117.65,3.161
8.1611,4.0,33.59,-117.64,3.48
9.6986,6.0,33.58,-117.66,3.576
4.3542,5.0,33.57,-117.65,1.956
7.8061,2.0,33.58,-117.65,3.314
5.5545,16.0,33.57,-117.66,2.142
8.0409,8.0,33.59,-117.65,3.379
4.7981,16.0,33.54,-117.67,1.708
4.8906,15.0,33.54,-117.67,1.818
3.7609,6.0,33.55,-117.67,2.223
4.6863,4.0,33.56,-117.67,1.844
5.9339,15.0,33.51,-117.64,2.86
7.2648,14.0,33.51,-117.64,3.632
5.136,15.0,33.52,-117.55,4.474
6.8588,3.0,33.64,-117.49,3.02
6.5143,29.0,33.67,-117.59,2.798
5.1589,3.0,33.66,-117.59,1.678
5.2497,4.0,33.66,-117.58,2.15
5.7709,4.0,33.65,-117.58,1.903
6.0722,4.0,33.66,-117.59,2.608
4.5022,2.0,33.65,-117.59,1.519
6.2464,4.0,33.65,-117.6,2.339
6.8004,3.0,33.67,-117.61,2.849
4.6076,6.0,33.66,-117.64,2.04
4.2463,4.0,33.65,-117.59,1.828
6.1078,2.0,33.63,-117.61,2.19
6.1557,35.0,33.41,-117.61,4.029
4.0313,31.0,33.42,-117.61,2.82
4.5476,29.0,33.41,-117.6,3.092
6.487,4.0,33.47,-117.62,2.942
5.3705,5.0,33.45,-117.63,3.635
7.6012,4.0,33.47,-117.63,3.108
4.7237,6.0,33.45,-117.61,2.207
6.3401,7.0,33.46,-117.63,3.873
6.2871,26.0,33.45,-117.64,3.255
3.3967,25.0,33.42,-117.65,2.494
4.875,27.0,33.45,-117.64,2.841
3.2232,27.0,33.43,-117.62,2.471
3.3155,27.0,33.43,-117.62,2.31
2.7545,24.0,33.43,-117.62,2.313
3.5729,17.0,33.4,-117.65,3.708
4.0647,23.0,33.43,-117.62,2.406
2.3545,33.0,33.43,-117.61,1.875
3.1029,27.0,33.42,-117.62,1.906
3.1395,27.0,33.42,-117.62,3.1
5.4031,4.0,33.45,-117.6,2.438
4.3897,3.0,33.44,-117.59,3.413
4.0076,22.0,33.4,-117.59,2.521
5.1298,17.0,33.41,-117.59,2.46
4.665,23.0,33.42,-117.6,2.806
3.9875,24.0,33.43,-117.61,3.465
5.1439,21.0,33.43,-117.6,4.14
6.5954,17.0,33.44,-117.61,3.462
6.5964,14.0,33.43,-117.59,3.588
4.6518,24.0,33.46,-117.67,2.778
5.3999,18.0,33.46,-117.67,3.0
5.0877,26.0,33.46,-117.66,2.881
5.1024,28.0,33.46,-117.66,3.127
4.3603,16.0,33.49,-117.65,2.488
5.6197,3.0,33.49,-117.64,2.716
5.4188,10.0,33.48,-117.65,4.022
7.2013,12.0,33.5,-117.63,3.536
6.3369,4.0,33.47,-117.63,2.56
6.0873,19.0,33.46,-117.65,2.773
5.6754,12.0,33.48,-117.64,2.759
5.49,15.0,33.45,-117.65,2.393
5.0044,38.0,33.48,-117.76,3.812
7.8915,3.0,33.53,-117.73,4.206
4.9821,13.0,33.54,-117.72,2.448
5.1129,14.0,33.53,-117.72,2.513
5.133,17.0,33.51,-117.72,3.24
6.1785,5.0,33.51,-117.73,2.959
6.4211,19.0,33.6,-117.69,2.881
6.8154,24.0,33.6,-117.68,2.659
5.4622,17.0,33.6,-117.69,2.27
3.0461,16.0,33.6,-117.7,2.169
3.475,16.0,33.6,-117.69,2.795
6.5413,12.0,33.6,-117.69,3.32
7.9283,13.0,33.59,-117.69,3.481
8.8636,12.0,33.59,-117.68,3.14
7.5177,5.0,33.58,-117.69,3.3
6.126,7.0,33.47,-117.68,2.856
5.0527,15.0,33.48,-117.68,2.314
4.245,17.0,33.49,-117.68,2.145
2.8357,16.0,33.49,-117.68,1.063
2.1935,15.0,33.49,-117.67,1.833
8.163,10.0,33.49,-117.67,2.5
6.323,19.0,33.51,-117.68,4.808
6.3568,18.0,33.49,-117.68,2.943
6.1815,25.0,33.48,-117.69,2.885
5.756,13.0,33.47,-117.69,3.056
4.0167,18.0,33.51,-117.66,1.896
4.4732,16.0,33.5,-117.66,1.863
4.0388,17.0,33.51,-117.67,1.204
3.4792,18.0,33.51,-117.67,1.264
2.9762,19.0,33.51,-117.67,1.844
3.86,23.0,33.47,-117.69,3.0
4.1563,20.0,33.47,-117.7,3.208
3.5915,21.0,33.47,-117.7,3.056
3.668,19.0,33.47,-117.69,2.438
3.8403,21.0,33.47,-117.7,3.5
6.065,5.0,33.55,-117.68,3.155
7.618,5.0,33.54,-117.68,3.414
5.753,5.0,33.52,-117.68,3.228
6.8007,9.0,33.55,-117.69,3.183
6.5394,20.0,33.54,-117.69,2.72
6.0868,17.0,33.53,-117.69,2.829
3.4455,4.0,33.52,-117.69,3.25
6.8279,2.0,33.51,-117.7,2.79
4.538,3.0,33.52,-117.69,2.782
5.9088,5.0,33.53,-117.7,2.885
6.1007,17.0,33.52,-117.71,3.409
8.3275,4.0,33.55,-117.69,3.842
6.0743,3.0,33.55,-117.69,2.743
7.9338,4.0,33.54,-117.7,3.547
7.1736,12.0,33.55,-117.7,2.621
6.9343,2.0,33.56,-117.7,2.985
4.1379,3.0,33.56,-117.7,1.833
3.3125,4.0,33.57,-117.7,1.385
7.3878,15.0,33.54,-117.71,3.183
4.6336,2.0,33.58,-117.71,1.875
3.6196,9.0,33.57,-117.7,1.199
4.045,4.0,33.57,-117.71,2.26
4.877,6.0,33.57,-117.71,1.443
6.2661,4.0,33.51,-117.68,2.685
4.6607,4.0,33.51,-117.69,1.73
5.5677,4.0,33.5,-117.7,2.454
8.583,5.0,33.49,-117.71,3.977
8.7591,4.0,33.5,-117.7,4.347
6.3579,10.0,33.48,-117.7,3.367
6.3088,6.0,33.48,-117.7,3.403
6.5206,14.0,33.47,-117.71,3.685
4.89,9.0,33.46,-117.74,4.541
5.5507,17.0,33.47,-117.71,3.457
2.8192,29.0,33.68,-117.7,1.625
8.3634,14.0,33.71,-117.76,3.551
3.2841,15.0,33.71,-117.75,1.583
7.9125,12.0,33.7,-117.76,3.449
7.3141,15.0,33.71,-117.77,3.371
5.5464,3.0,33.7,-117.77,2.075
3.7147,4.0,33.7,-117.77,1.375
6.1062,16.0,33.65,-117.69,2.746
8.6088,16.0,33.65,-117.71,3.074
6.1863,16.0,33.65,-117.7,3.556
8.111,14.0,33.64,-117.71,3.089
5.8399,16.0,33.63,-117.71,2.206
4.5909,16.0,33.63,-117.71,2.418
3.4261,16.0,33.63,-117.71,2.197
5.2325,16.0,33.63,-117.7,2.868
2.2969,16.0,33.64,-117.72,0.675
5.0686,19.0,33.62,-117.7,2.256
5.5584,23.0,33.63,-117.7,2.417
5.8898,22.0,33.62,-117.71,2.428
7.9739,14.0,33.72,-117.76,3.687
8.7603,10.0,33.72,-117.75,3.625
4.3636,15.0,33.72,-117.76,1.484
3.2229,15.0,33.71,-117.76,1.083
4.1167,18.0,33.73,-117.74,0.875
8.2953,11.0,33.66,-117.69,3.505
6.9501,5.0,33.66,-117.69,2.257
5.7797,5.0,33.67,-117.67,3.092
4.7341,4.0,33.66,-117.67,2.374
5.928,6.0,33.65,-117.68,2.399
6.5069,4.0,33.68,-117.64,2.434
7.5619,15.0,33.65,-117.69,3.02
8.1926,15.0,33.64,-117.7,3.266
4.9079,23.0,33.63,-117.69,2.738
5.7559,18.0,33.64,-117.69,2.158
6.9741,16.0,33.64,-117.69,2.62
2.885,9.0,33.71,-117.82,1.625
6.5987,24.0,33.72,-117.82,2.728
2.1719,17.0,33.73,-117.81,2.613
4.821,16.0,33.72,-117.8,2.014
7.3769,16.0,33.71,-117.81,3.024
6.8634,24.0,33.72,-117.82,2.765
5.4248,15.0,33.7,-117.77,1.872
3.7988,14.0,33.69,-117.77,1.841
5.0631,15.0,33.69,-117.77,1.54
2.1406,16.0,33.69,-117.77,0.55
5.1299,16.0,33.69,-117.78,2.389
6.115,19.0,33.68,-117.78,3.156
6.0961,16.0,33.69,-117.78,2.955
6.8219,16.0,33.69,-117.8,3.255
5.7115,16.0,33.69,-117.79,3.139
6.8722,16.0,33.68,-117.79,3.261
4.4391,14.0,33.68,-117.8,3.067
4.2083,14.0,33.69,-117.8,2.51
7.9887,15.0,33.69,-117.8,3.28
3.631,5.0,33.68,-117.8,2.25
6.9133,8.0,33.68,-117.8,2.741
7.7589,8.0,33.67,-117.81,3.429
4.6019,8.0,33.67,-117.81,2.425
5.2124,9.0,33.67,-117.81,1.996
7.2025,9.0,33.67,-117.81,2.75
7.4581,9.0,33.67,-117.81,2.966
5.1583,8.0,33.68,-117.81,1.922
6.0634,15.0,33.68,-117.78,2.343
4.6793,14.0,33.68,-117.78,2.368
7.2118,13.0,33.68,-117.79,3.115
4.0187,11.0,33.68,-117.78,2.356
5.7858,9.0,33.68,-117.79,2.659
8.735,10.0,33.68,-117.79,3.753
5.7759,5.0,33.67,-117.8,2.4
8.284,5.0,33.67,-117.8,3.025
6.7962,4.0,33.67,-117.8,3.291
2.4233,5.0,33.69,-117.81,4.5
8.7974,4.0,33.68,-117.82,3.606
7.9187,3.0,33.68,-117.82,3.336
6.276,17.0,33.67,-117.82,2.907
4.1652,4.0,33.68,-117.83,1.845
6.1395,3.0,33.68,-117.82,3.58
4.5094,12.0,33.67,-117.77,1.602
6.5743,10.0,33.72,-117.77,2.787
7.8139,9.0,33.72,-117.77,3.047
8.1111,13.0,33.71,-117.77,3.798
7.5847,5.0,33.71,-117.77,3.757
5.5631,4.0,33.71,-117.77,2.278
7.3518,16.0,33.71,-117.78,3.312
4.6141,4.0,33.71,-117.78,1.954
7.2074,3.0,33.73,-117.79,2.913
5.409,16.0,33.7,-117.78,2.339
6.3298,16.0,33.7,-117.79,2.471
6.2162,16.0,33.71,-117.79,2.832
7.1069,16.0,33.71,-117.79,3.134
4.4286,6.0,33.7,-117.79,2.395
5.2923,5.0,33.7,-117.8,1.94
5.1741,16.0,33.7,-117.79,2.277
6.5783,15.0,33.69,-117.79,2.448
8.7385,16.0,33.69,-117.79,3.4
3.3438,13.0,33.69,-117.8,3.333
4.1304,38.0,33.55,-117.8,4.333
3.7059,33.0,33.6,-117.77,2.375
2.2969,29.0,33.54,-117.78,4.5
3.821,39.0,33.55,-117.79,4.521
5.0907,21.0,33.54,-117.75,3.782
6.7861,28.0,33.55,-117.77,4.991
4.8488,5.0,33.57,-117.73,1.944
3.875,16.0,33.67,-117.86,4.5
2.5197,15.0,33.67,-117.82,3.5
3.7976,17.0,33.67,-117.83,2.75
6.5356,15.0,33.66,-117.83,2.728
5.3423,16.0,33.66,-117.83,2.917
6.3767,24.0,33.67,-117.81,2.69
4.0,16.0,33.66,-117.8,2.234
5.8752,20.0,33.66,-117.81,2.742
6.4238,24.0,33.66,-117.82,2.784
2.4132,11.0,33.64,-117.84,1.983
6.9257,28.0,33.54,-117.76,4.664
4.1699,47.0,33.54,-117.77,3.737
3.2708,46.0,33.53,-117.77,3.847
7.9794,28.0,33.53,-117.76,4.261
8.4614,18.0,33.53,-117.76,3.919
5.1837,32.0,33.53,-117.77,4.456
5.5137,15.0,33.63,-117.73,1.618
5.6877,16.0,33.62,-117.74,2.314
5.5342,9.0,33.64,-117.75,1.823
3.1679,21.0,33.62,-117.72,1.1
2.8583,19.0,33.62,-117.72,1.058
2.395,25.0,33.61,-117.71,0.803
1.9,15.0,33.63,-117.72,1.625
2.7634,19.0,33.62,-117.72,0.869
4.8611,16.0,33.61,-117.73,1.868
3.4706,16.0,33.62,-117.74,2.417
3.7422,16.0,33.61,-117.74,2.298
3.5625,17.0,33.61,-117.74,1.808
3.1779,17.0,33.61,-117.75,1.865
4.9,5.0,33.6,-117.75,2.556
3.2845,16.0,33.61,-117.75,2.276
2.6759,17.0,33.61,-117.73,1.206
3.6484,16.0,33.61,-117.7,3.226
2.3774,26.0,33.6,-117.7,0.743
3.5521,8.0,33.6,-117.71,2.298
2.3387,25.0,33.6,-117.71,0.748
2.5685,26.0,33.61,-117.72,0.804
2.49,26.0,33.61,-117.72,0.811
2.6848,26.0,33.61,-117.71,0.741
2.3438,26.0,33.61,-117.71,0.723
2.7601,25.0,33.6,-117.71,0.725
2.625,26.0,33.6,-117.7,0.806
3.1131,25.0,33.6,-117.7,0.771
4.1678,11.0,33.59,-117.7,1.909
4.5833,5.0,33.66,-117.84,2.304
3.7857,5.0,33.66,-117.84,2.316
2.2262,4.0,33.65,-117.84,2.25
7.9217,4.0,33.66,-117.83,2.962
3.7875,9.0,33.65,-117.83,1.875
4.1103,8.0,33.65,-117.83,2.504
6.4967,15.0,33.66,-117.82,3.875
8.1093,17.0,33.63,-117.81,4.104
6.3822,18.0,33.65,-117.82,3.625
4.1944,8.0,33.63,-117.8,2.708
8.8693,8.0,33.64,-117.8,4.504
4.498,34.0,33.6,-117.87,4.829
4.7024,21.0,33.63,-117.88,3.454
3.0625,24.0,33.62,-117.89,0.938
8.5574,16.0,33.64,-117.88,3.922
6.3017,16.0,33.61,-117.89,3.5
5.9055,24.0,33.65,-117.88,4.773
3.1985,20.0,33.63,-117.91,1.063
6.1426,32.0,33.63,-117.9,4.507
3.2125,26.0,33.63,-117.9,4.55
3.5426,26.0,33.66,-117.88,2.954
4.1372,33.0,33.66,-117.89,2.652
3.6042,13.0,33.66,-117.9,2.26
4.6808,24.0,33.65,-117.9,2.455
5.5422,32.0,33.66,-117.89,2.531
6.632,27.0,33.65,-117.9,4.411
3.9375,28.0,33.64,-117.9,3.398
5.2549,28.0,33.65,-117.9,2.618
4.4135,30.0,33.65,-117.9,2.723
2.625,24.0,33.65,-117.91,2.179
3.4125,30.0,33.65,-117.9,2.841
2.2222,17.0,33.65,-117.91,2.768
3.9306,37.0,33.64,-117.91,2.684
5.0532,36.0,33.64,-117.9,3.109
4.8098,29.0,33.64,-117.91,3.254
3.6406,40.0,33.64,-117.91,3.261
2.7264,32.0,33.63,-117.91,3.111
4.9643,34.0,33.63,-117.92,3.179
4.9125,30.0,33.63,-117.91,3.357
3.1305,25.0,33.64,-117.92,2.688
2.8553,38.0,33.64,-117.91,3.076
3.5161,24.0,33.63,-117.92,2.364
3.5388,32.0,33.63,-117.91,4.07
5.2416,37.0,33.62,-117.92,4.713
7.8496,39.0,33.63,-117.92,4.908
6.5842,35.0,33.62,-117.92,4.585
5.3369,18.0,33.61,-117.92,3.125
5.6315,34.0,33.62,-117.93,4.846
6.5928,28.0,33.62,-117.94,4.391
5.2333,34.0,33.6,-117.96,4.714
3.8125,27.0,33.61,-117.93,3.667
5.6637,20.0,33.65,-117.94,2.221
4.4211,35.0,33.65,-117.93,2.152
2.7143,31.0,33.64,-117.93,1.854
2.6221,18.0,33.64,-117.94,2.72
2.5301,24.0,33.64,-117.93,1.929
3.0708,24.0,33.64,-117.92,1.887
1.6389,24.0,33.64,-117.94,2.25
2.7543,15.0,33.64,-117.93,1.778
5.8777,27.0,33.63,-117.95,3.588
6.0,27.0,33.63,-117.95,3.815
4.6161,10.0,33.63,-117.93,2.263
3.9917,17.0,33.63,-117.95,2.716
4.1029,19.0,33.65,-117.91,2.134
2.75,5.0,33.64,-117.92,2.25
3.4417,15.0,33.65,-117.92,1.825
3.5179,29.0,33.65,-117.93,2.25
2.1074,24.0,33.65,-117.91,1.813
0.9702,28.0,33.65,-117.92,2.254
4.1026,25.0,33.65,-117.92,2.115
3.184,20.0,33.65,-117.92,2.2
2.75,27.0,33.65,-117.93,2.75
4.8125,28.0,33.68,-117.92,2.446
8.1001,27.0,33.67,-117.93,3.365
8.1839,26.0,33.67,-117.94,3.67
5.5,16.0,33.66,-117.94,2.241
5.2732,15.0,33.65,-117.94,2.097
4.2036,34.0,33.65,-117.93,2.201
5.01,19.0,33.69,-117.93,2.638
6.4441,26.0,33.69,-117.93,2.61
4.4732,25.0,33.68,-117.92,2.456
5.069,33.0,33.68,-117.93,2.642
7.4056,26.0,33.68,-117.94,3.742
4.2071,14.0,33.67,-117.92,4.309
9.6062,18.0,33.66,-117.93,4.147
3.1483,26.0,33.65,-117.93,2.13
5.2815,30.0,33.69,-117.91,2.295
3.512,16.0,33.67,-117.91,2.184
4.8359,25.0,33.68,-117.9,2.492
6.1601,26.0,33.67,-117.9,2.661
5.0853,26.0,33.68,-117.89,2.603
6.6833,25.0,33.67,-117.9,2.759
4.4625,32.0,33.67,-117.91,2.535
4.0341,26.0,33.66,-117.91,2.433
4.0417,14.0,33.65,-117.91,1.809
3.225,21.0,33.66,-117.91,1.938
3.1667,22.0,33.66,-117.9,1.61
6.6369,4.0,33.66,-117.9,1.926
5.422,13.0,33.69,-117.9,3.166
3.7174,4.0,33.69,-117.87,2.75
3.3409,8.0,33.68,-117.89,1.813
5.2138,20.0,33.69,-117.88,2.331
3.152,21.0,33.71,-117.86,1.528
3.375,36.0,33.71,-117.86,1.575
4.9148,16.0,33.71,-117.87,1.555
3.5326,13.0,33.71,-117.87,2.625
4.9153,17.0,33.7,-117.87,2.664
5.0956,21.0,33.7,-117.87,2.46
4.1,27.0,33.71,-117.88,1.849
3.5551,30.0,33.71,-117.88,1.852
3.1742,20.0,33.71,-117.88,2.45
5.4836,18.0,33.7,-117.88,2.258
3.4835,17.0,33.7,-117.88,1.167
5.3254,24.0,33.7,-117.88,2.405
3.8029,16.0,33.7,-117.88,2.054
3.6875,36.0,33.72,-117.9,1.375
4.5607,32.0,33.72,-117.91,1.821
4.3899,33.0,33.72,-117.9,1.807
3.2639,31.0,33.73,-117.9,1.552
4.65,25.0,33.72,-117.89,1.978
3.6618,23.0,33.72,-117.89,1.835
4.5726,32.0,33.73,-117.88,1.775
3.9844,38.0,33.72,-117.88,1.653
3.89,36.0,33.72,-117.88,1.7
6.1966,16.0,33.71,-117.9,2.605
4.7422,23.0,33.71,-117.89,2.024
4.5814,24.0,33.71,-117.89,2.333
6.2488,16.0,33.71,-117.9,2.52
6.2452,16.0,33.71,-117.89,2.663
6.3427,15.0,33.71,-117.9,3.052
4.2708,15.0,33.7,-117.92,1.617
3.6505,16.0,33.71,-117.91,1.457
3.2386,13.0,33.7,-117.89,1.292
4.6483,12.0,33.7,-117.9,1.908
4.5757,15.0,33.7,-117.9,1.625
3.5694,31.0,33.73,-117.86,1.505
2.3333,31.0,33.72,-117.86,1.577
3.5902,39.0,33.72,-117.87,1.659
3.8421,37.0,33.72,-117.87,1.74
3.413,37.0,33.72,-117.86,1.506
3.5511,32.0,33.72,-117.86,1.591
2.4539,28.0,33.73,-117.85,1.15
2.4211,20.0,33.73,-117.84,1.75
3.1353,22.0,33.74,-117.84,1.214
3.3611,24.0,33.74,-117.84,1.346
3.2104,25.0,33.74,-117.84,1.125
2.6771,23.0,33.74,-117.83,1.315
1.8,5.0,33.75,-117.86,1.542
1.9309,31.0,33.75,-117.86,1.734
2.9271,6.0,33.75,-117.86,1.232
2.8289,15.0,33.76,-117.86,1.175
2.7059,19.0,33.74,-117.85,1.598
2.5651,27.0,33.75,-117.85,1.714
3.375,9.0,33.74,-117.86,1.653
4.125,32.0,33.74,-117.86,1.759
2.1992,26.0,33.74,-117.85,1.708
3.775,23.0,33.73,-117.86,1.774
3.7202,30.0,33.73,-117.86,1.821
2.6385,26.0,33.73,-117.86,1.802
2.6734,31.0,33.74,-117.87,1.585
3.4193,45.0,33.73,-117.87,1.77
3.415,52.0,33.74,-117.87,1.725
3.425,38.0,33.74,-117.86,1.656
3.3125,38.0,33.73,-117.86,1.591
2.5,34.0,33.74,-117.86,1.625
3.0824,33.0,33.73,-117.89,1.774
3.7147,32.0,33.73,-117.9,1.641
4.1,30.0,33.73,-117.9,1.664
3.2037,33.0,33.73,-117.88,1.635
3.75,36.0,33.73,-117.88,1.705
4.0231,31.0,33.75,-117.89,1.392
2.9167,32.0,33.74,-117.89,1.584
3.2292,34.0,33.74,-117.89,1.606
3.425,28.0,33.75,-117.9,1.595
2.2105,19.0,33.74,-117.9,1.804
2.3783,18.0,33.74,-117.9,1.667
2.9926,25.0,33.74,-117.91,1.832
4.7639,26.0,33.73,-117.91,1.799
3.9659,26.0,33.73,-117.9,1.785
2.7535,24.0,33.74,-117.9,1.11
4.7679,25.0,33.74,-117.9,1.731
3.0833,24.0,33.74,-117.9,1.517
3.75,32.0,33.74,-117.89,1.59
4.6875,33.0,33.74,-117.89,1.544
4.0769,32.0,33.73,-117.89,1.639
1.5026,10.0,33.75,-117.88,1.518
3.1964,29.0,33.74,-117.88,1.519
3.1691,16.0,33.74,-117.88,1.594
2.8077,31.0,33.74,-117.88,1.403
2.7632,16.0,33.74,-117.87,1.589
2.5224,19.0,33.74,-117.88,1.485
3.0083,25.0,33.74,-117.88,1.635
2.246,6.0,33.76,-117.87,1.833
2.6561,14.0,33.75,-117.87,1.444
2.6635,18.0,33.75,-117.87,1.625
3.5972,39.0,33.75,-117.86,1.58
1.5054,13.0,33.75,-117.86,1.375
0.971,12.0,33.75,-117.87,1.025
1.7019,26.0,33.75,-117.87,3.5
3.4345,37.0,33.76,-117.88,2.355
1.7823,17.0,33.76,-117.88,2.053
4.5125,50.0,33.75,-117.88,1.954
2.8342,34.0,33.75,-117.88,1.872
3.6953,26.0,33.76,-117.9,1.768
3.7143,32.0,33.75,-117.9,1.63
3.8056,36.0,33.76,-117.89,1.772
3.1713,34.0,33.75,-117.89,1.701
3.5972,26.0,33.78,-117.88,1.875
6.9737,31.0,33.77,-117.88,2.888
3.3472,26.0,33.78,-117.88,2.374
4.1951,32.0,33.77,-117.89,1.95
3.9219,35.0,33.77,-117.89,1.896
4.8,34.0,33.76,-117.89,1.927
8.0784,52.0,33.77,-117.87,3.203
4.1071,37.0,33.76,-117.87,3.113
4.6111,39.0,33.77,-117.86,2.403
4.7083,34.0,33.76,-117.86,2.053
4.2798,14.0,33.76,-117.84,2.188
2.8828,26.0,33.76,-117.85,2.047
5.375,16.0,33.76,-117.84,2.157
3.6806,22.0,33.76,-117.84,2.194
4.0214,16.0,33.75,-117.84,1.395
4.5461,33.0,33.76,-117.85,2.138
4.3292,14.0,33.77,-117.84,2.065
4.0398,23.0,33.77,-117.85,2.331
3.5195,26.0,33.77,-117.84,2.491
4.3698,26.0,33.76,-117.84,2.296
4.9957,22.0,33.75,-117.83,2.964
4.6161,30.0,33.75,-117.82,2.365
2.8261,24.0,33.75,-117.82,1.465
3.0958,25.0,33.74,-117.82,1.378
3.4152,34.0,33.75,-117.83,2.102
5.021,23.0,33.75,-117.81,2.522
5.2998,30.0,33.74,-117.8,2.472
3.5719,19.0,33.73,-117.81,2.528
3.3047,24.0,33.74,-117.81,2.169
3.0305,19.0,33.73,-117.81,1.406
4.7273,23.0,33.73,-117.81,2.342
3.8703,23.0,33.73,-117.82,1.37
4.7039,24.0,33.73,-117.82,2.25
5.0162,27.0,33.73,-117.82,2.23
3.0382,23.0,33.74,-117.83,1.836
3.5387,20.0,33.73,-117.83,1.604
6.9014,27.0,33.76,-117.8,3.668
5.3903,29.0,33.75,-117.8,2.866
6.5616,33.0,33.74,-117.8,2.902
3.7031,25.0,33.75,-117.81,2.278
8.5403,23.0,33.77,-117.79,4.513
6.9014,21.0,33.77,-117.79,4.39
8.2653,4.0,33.79,-117.76,3.74
7.0565,32.0,33.77,-117.82,3.246
4.1151,22.0,33.77,-117.83,2.032
4.275,26.0,33.77,-117.83,2.854
6.5308,27.0,33.76,-117.82,2.878
7.1882,27.0,33.77,-117.82,3.592
6.2944,33.0,33.76,-117.82,2.656
5.5654,32.0,33.76,-117.81,2.818
8.7496,29.0,33.77,-117.8,3.495
7.2392,31.0,33.77,-117.81,3.346
8.3818,13.0,33.83,-117.83,3.776
3.6707,23.0,33.83,-117.83,2.314
4.0484,15.0,33.8,-117.82,1.656
4.8542,29.0,33.79,-117.83,2.181
4.1339,26.0,33.79,-117.82,2.223
5.8622,30.0,33.8,-117.83,2.21
3.8681,31.0,33.8,-117.83,1.96
5.3041,37.0,33.79,-117.84,2.357
2.9312,25.0,33.79,-117.83,2.201
2.378,34.0,33.79,-117.84,1.996
4.6125,26.0,33.78,-117.84,2.292
4.25,24.0,33.78,-117.84,2.48
3.75,23.0,33.79,-117.81,2.119
6.58,25.0,33.78,-117.82,3.185
5.7934,27.0,33.78,-117.81,2.705
5.4562,28.0,33.78,-117.82,2.747
8.9257,19.0,33.81,-117.81,4.318
9.9055,19.0,33.81,-117.82,4.569
5.7817,26.0,33.82,-117.83,2.676
3.6953,23.0,33.82,-117.83,1.5
2.8403,24.0,33.81,-117.83,2.256
5.4395,25.0,33.81,-117.82,2.44
5.4298,28.0,33.81,-117.83,2.342
6.0705,30.0,33.81,-117.82,2.367
3.4234,46.0,33.79,-117.85,2.0
3.6827,52.0,33.79,-117.85,2.368
3.1792,31.0,33.79,-117.86,1.464
3.8929,52.0,33.79,-117.85,2.11
3.3939,23.0,33.78,-117.85,2.121
3.125,25.0,33.78,-117.86,2.15
4.575,16.0,33.77,-117.85,2.25
2.4688,40.0,33.79,-117.85,2.364
3.8929,34.0,33.79,-117.86,1.875
2.6959,21.0,33.78,-117.86,1.788
4.3039,21.0,33.78,-117.87,1.685
4.7208,19.0,33.78,-117.87,1.735
3.7454,30.0,33.78,-117.87,1.86
3.5172,35.0,33.8,-117.86,1.904
4.105,42.0,33.79,-117.86,1.945
4.192,25.0,33.79,-117.87,2.199
5.1418,32.0,33.79,-117.88,1.903
2.8835,16.0,33.78,-117.89,1.938
3.3627,25.0,33.78,-117.9,1.979
6.6719,26.0,33.84,-117.85,2.717
3.0087,19.0,33.84,-117.86,1.594
5.1785,17.0,33.84,-117.85,2.473
5.6784,26.0,33.83,-117.85,2.324
5.3439,23.0,33.83,-117.86,2.271
4.5217,23.0,33.84,-117.84,2.194
2.8235,34.0,33.8,-117.86,1.531
4.9917,26.0,33.81,-117.85,2.481
4.0417,32.0,33.81,-117.85,2.345
3.825,34.0,33.8,-117.85,2.167
4.3269,40.0,33.8,-117.85,1.941
4.0324,26.0,33.81,-117.84,2.449
4.3661,35.0,33.8,-117.84,2.221
3.59,34.0,33.8,-117.84,2.306
6.6603,9.0,33.82,-117.86,2.309
4.7946,24.0,33.82,-117.84,2.512
5.0629,23.0,33.84,-117.84,2.326
3.5521,35.0,33.84,-117.89,1.828
5.6276,35.0,33.83,-117.89,2.008
3.8456,33.0,33.83,-117.9,2.118
4.8906,21.0,33.82,-117.89,1.791
6.0224,38.0,33.8,-117.89,1.875
5.0605,24.0,33.82,-117.89,2.162
3.6761,18.0,33.82,-117.89,1.405
3.7604,15.0,33.81,-117.87,2.801
5.3812,10.0,33.84,-117.87,2.354
3.5893,26.0,33.84,-117.88,2.385
3.7303,31.0,33.84,-117.88,2.238
5.6163,27.0,33.83,-117.87,2.31
6.4685,22.0,33.83,-117.88,2.412
6.8407,25.0,33.83,-117.88,2.667
3.8631,17.0,33.82,-117.88,2.25
6.0488,26.0,33.82,-117.88,2.32
5.9397,26.0,33.82,-117.87,2.494
3.7772,26.0,33.85,-117.88,2.239
4.375,34.0,33.85,-117.88,2.247
